Filename,Total_runtime,Reconstruction_runtime,Layout_analysis_runtime,Segmentation_runtime
India.png,7.335405588150024,0.0040051937103271484,7.331400394439697,7.315400838851929
Soviet.png,5.193600177764893,0.0029976367950439453,5.190602540969849,5.169602870941162
